id,name,price,comment_count,img,href,shop
34707945520,OPPO 【6期免息】R17 Pro 幻色渐变机身屏下指纹解锁,4299.00,200+,//img11.360buyimg.com/n7/jfs/t1/6679/2/1687/239839/5bcde6a3Ecb323815/7836d7b3be7f7f28.jpg,https://item.jd.com/34707945521.html,OPPO官方直营旗舰店
31931188374,纽曼（Newman） N99三防老人,99.00,1万+,//img12.360buyimg.com/n7/jfs/t28945/286/881027225/324532/e55dc9f0/5bfffd64N01b55ce6.jpg,https://item.jd.com/31931188377.html,纽曼手机旗舰店
3370685,飞利浦（PHILIPS） E570 流星灰 直板时尚大屏 超长待机 移动联通2G 双卡双待 老人,259.00,1.5万+,//img10.360buyimg.com/n7/jfs/t11908/97/488226804/103214/449de07c/59f196b3N68c3ce28.jpg,https://item.jd.com/3370685.html,飞利浦手机京东自营旗舰店
15354128254,Apple 苹果 iPhone X (A1865)全面屏,6538.00,1万+,//img14.360buyimg.com/n7/jfs/t26047/18/468205920/322266/5ce9f499/5b70fcdcN56fbf23c.jpg,https://item.jd.com/15354128254.html,易道手机专营店
6009322,守护宝（上海中兴）N1   直板按键 超长待机 华尔金  2G移动联通  老人,99.00,6.7万+,//img12.360buyimg.com/n7/jfs/t13531/219/2140285662/199916/26774f8b/5a336eccN67324676.jpg,https://item.jd.com/5980727.html,上海中兴守护宝京东自营旗舰店
18109533847,华为（HUAWEI） 荣耀 畅玩7X 移动联通电信 全网通4G 全面屏智能,899.00,7400+,//img10.360buyimg.com/n7/jfs/t19894/351/1282077438/346577/ecd986e/5b1911dfNcd811573.jpg,https://item.jd.com/18109533850.html,众盛手机专营店
28331915219,小米（MI） 小米6A 红米6A ,513.00,1.7万+,//img14.360buyimg.com/n7/jfs/t21985/88/1108916313/574958/8cdac618/5b207a4dN20c7c051.png,https://item.jd.com/28331915219.html,牧申手机旗舰店
26961748195,华为（HUAWEI） 荣耀畅玩7C,706.00,1900+,//img11.360buyimg.com/n7/jfs/t14968/332/2526918609/81826/f4ae83/5aa63716N48e3e40c.jpg,https://item.jd.com/26961748196.html,明日手机专营店
28270225778,华为（HUAWEI） 畅享7S 移动全网通4G  双卡双待 智能老人,858.00,1200+,//img14.360buyimg.com/n7/jfs/t23134/53/1273757792/346010/f117a97c/5b598731Ne65a1262.jpg,https://item.jd.com/36101635814.html,众盛手机专营店
12966278311,索爱 Z86  移动/联通 翻盖老人,289.00,2400+,//img12.360buyimg.com/n7/jfs/t18526/244/1300535609/300856/1d40103e/5ac31b05N8b6247ea.jpg,https://item.jd.com/15532245522.html,索爱手机旗舰店
28209134950,华为（HUAWEI） 华为荣耀9i ,1599.00,3400+,//img10.360buyimg.com/n7/jfs/t21520/245/656917882/208861/ea37b4f4/5b14dba6Ne5809226.jpg,https://item.jd.com/28209134950.html,佳沪手机旗舰店
5521171,小辣椒 G108C 红色 电信CDMA 直板三防电霸老人,189.00,5.7万+,//img11.360buyimg.com/n7/jfs/t16063/224/1670073298/199805/c6f5dc50/5a5d776aN412cadac.jpg,https://item.jd.com/5795231.html,小辣椒手机京东自营官方旗舰店
35706055472,华为（HUAWEI） 荣耀Magic2 ,4299.00,200+,//img13.360buyimg.com/n7/jfs/t25741/123/2351659605/131747/b6035394/5be3edcaNe7f17078.jpg,https://item.jd.com/35706055473.html,新松联手机旗舰店
34371096358,OPPO 【3期免息】R15x 屏下指纹水滴全面屏 6G+128G,2499.00,1100+,//img13.360buyimg.com/n7/jfs/t1/5512/5/11155/237533/5bcda085Ef8be8a85/796490efa89fd416.jpg,https://item.jd.com/34371096358.html?jd_pop=a74f2d7d-198f-4d05-8054-04402893a317&abt=0,
34161916103,纽曼（Newman） N99三防老人,99.00,700+,//img14.360buyimg.com/n7/jfs/t1/5299/39/11777/505784/5bd06a5cE3ebf5fcd/47a24ab8c1d2d27a.jpg,https://item.jd.com/34161916104.html,思创伟业手机专营店
26656279798,华为（HUAWEI） P20 全面屏 ,3388.00,1100+,//img12.360buyimg.com/n7/jfs/t1/5810/12/11197/101610/5bce8704E7e3638fb/c1beea6ceaf1ab10.jpg,https://item.jd.com/29876085612.html,博海宇通手机旗舰店
1058633586,中兴健康（ZTE Health） 中兴A188健康老人,178.00,5.5万+,//img12.360buyimg.com/n7/jfs/t1/10029/8/3695/77025/5c072d6cE9192d7e2/2b147a7527a98ddc.jpg,https://item.jd.com/1653525032.html,维库精品手机专营店
4289116,飞利浦（PHILIPS） E132X 香槟金 直板按键 超长待机 移动2G 双卡单待 老人,149.00,3.6万+,//img11.360buyimg.com/n7/jfs/t21136/48/1509504453/107680/d8633950/5b2cd952N843404d7.jpg,https://item.jd.com/4289116.html,
32506333997,Apple 苹果 iphone Xs Max 移动联通电信4G,9938.00,5600+,//img14.360buyimg.com/n7/jfs/t1/2909/16/3487/660545/5b99722aE698d1604/1a71d0139f672b3c.png,https://item.jd.com/32943574369.html,新松联手机旗舰店
32907415001,飞利浦（PHILIPS） E151Y 电信直板老人,198.00,200+,//img12.360buyimg.com/n7/jfs/t1/1216/13/3230/475102/5b98a8ceE4aa6c097/21ca2c3c14018e38.jpg,https://item.jd.com/32907415002.html,欧霖爵手机旗舰店
33500354320,华为（HUAWEI） 荣耀7A畅玩7A 全面屏,589.00,100+,//img12.360buyimg.com/n7/jfs/t16843/81/1273212099/77841/e20af4fe/5ac2ed42Nc45eb0d9.jpg,https://item.jd.com/33500354322.html,施霖手机专营店
20747724168,华为（HUAWEI） Mate10 Pro 全面屏,2628.00,900+,//img10.360buyimg.com/n7/jfs/t29554/163/810526517/315294/6b14254e/5bfe0cceNd52dce40.jpg,https://item.jd.com/20747724170.html,华信通手机专营店
36057285217,Apple iPhone XR苹果Xr全面屏,5199.00,700+,//img10.360buyimg.com/n7/jfs/t25447/183/2592084986/75219/5e01fbf0/5be93637N4e010350.jpg,https://item.jd.hk/36057285220.html,壹思海外专营店
27930303775,京崎（TOOKY） X7 三防,65.00,2500+,//img11.360buyimg.com/n7/jfs/t16762/249/2273513184/333569/2a661217/5aee96ccN230e1f80.jpg,https://item.jd.com/27930303776.html,天探手机旗舰店
19926932660,华为（HUAWEI） Mate10 Pro ,2988.00,500+,//img13.360buyimg.com/n7/jfs/t26131/145/677002960/313052/5b2bf15b/5bb5f31fN592acc37.jpg,https://item.jd.com/19926932663.html,杰凌手机旗舰店
34658915935,华为（HUAWEI） 华为mate20x ,5999.00,200+,//img11.360buyimg.com/n7/jfs/t26830/139/1352145505/240223/51dda0fc/5bc702baNcd12a31b.jpg,https://item.jd.com/34658915936.html,炜东电商旗舰店
36782007590,华为（HUAWEI） 荣耀10青春版,1899.00,100+,//img10.360buyimg.com/n7/jfs/t30166/65/748378528/157651/11b0bd0f/5bfcb47cNfed3a981.jpg,https://item.jd.com/36782007590.html,易道手机专营店
17882833441,华为（HUAWEI） 荣耀7x全网通智能,868.00,5600+,//img14.360buyimg.com/n7/jfs/t22072/30/2014191316/360378/f841fa46/5b433d41Nc06c5bdf.jpg,https://item.jd.com/17882833444.html,OKSJ手机旗舰店
19678271996,金柏利 001 迷你,198.00,100+,//img11.360buyimg.com/n7/jfs/t20980/144/1162519159/211804/b3c5cbf0/5b20c73cNa6e2b574.jpg,https://item.jd.com/19678271996.html?jd_pop=ba2b5ad7-02af-4d55-a8c1-24524f9d6e35&abt=0,
29600561077,小米（MI） 红米6pro ,996.00,6300+,//img10.360buyimg.com/n7/jfs/t24616/108/781554423/101260/25c31f72/5b7b89bfNc61d9bab.jpg,https://item.jd.com/29618856180.html,新松联手机旗舰店
6045275,飞利浦（PHILIPS）E183A 炫丽红 国际品牌 直板按键 长待机 移动联通2G 双卡双待 老人,169.00,1.3万+,//img12.360buyimg.com/n7/jfs/t13567/86/2316902595/340190/4bd08b1e/5a3a2521N22964383.jpg,https://item.jd.com/6051832.html,飞利浦手机京东自营旗舰店
29445947661,纽曼（Newman） V98 老人,258.00,1800+,//img12.360buyimg.com/n7/jfs/t1/7170/32/1905/252509/5bd0303cEe91c9e12/04759891577b6eeb.jpg,https://item.jd.com/35163632957.html,金诚腾达手机专营店
32962174090,Apple 苹果 iPhone XR (A2108) 全网通4G,6038.00,600+,//img10.360buyimg.com/n7/jfs/t1/4317/23/3708/75223/5b99fd36E332edc38/97974d7031d56ef9.jpg,https://item.jd.com/32962174090.html,OKSJ手机旗舰店
6020633,纽曼 Newman F516 金色 电信2G 内外双屏  超长待机 翻盖老人,198.00,1.8万+,//img11.360buyimg.com/n7/jfs/t18187/120/1763850364/254713/501284a3/5ad7fc7fN558860ee.jpg,https://item.jd.com/6035576.html,纽曼京东自营官方旗舰店
16204957203,优购（UooGou） 飞扬5 0英寸移动联通双4G 2+16G内存 智能,278.00,1300+,//img12.360buyimg.com/n7/jfs/t26218/113/2313822806/242472/1445dd67/5bfe487bNe5d35a21.jpg,https://item.jd.com/37771129972.html,诺菲手机专营店
17216808333,华为（HUAWEI） 华为Mate10 Pro 全面屏,2615.00,2300+,//img11.360buyimg.com/n7/jfs/t13414/89/572329400/570428/cd5c0908/5a0e6cb0Nf35b9685.jpg,https://item.jd.com/20043005256.html,佳沪手机旗舰店
34224182533,MANN 8S 三防智能,,100+,//img14.360buyimg.com/n7/jfs/t26260/83/1193015294/174765/2fa75cf5/5bc3320dN40c6ed21.jpg,https://item.jd.com/34224182534.html,MANN手机旗舰店
29705576851,华为（HUAWEI） nova3 全面屏,2399.00,900+,//img13.360buyimg.com/n7/jfs/t1/195/20/15244/370637/5bdd552eEb03d07b1/228222e195a518f8.jpg,https://item.jd.com/30190020143.html,京联通达旗舰店
17874261795,华为（HUAWEI） 荣耀7x,888.00,1.6万+,//img11.360buyimg.com/n7/jfs/t30019/149/261349752/222792/a884176d/5bed7199Na0c14d72.jpg,https://item.jd.com/17874263601.html,牧申手机旗舰店
29175021859,vivo NEX旗舰版 零界全面屏 升降式前置摄像头 8GB+128GB 骁龙845 4G全网通,4298.00,9300+,//img10.360buyimg.com/n7/jfs/t27703/40/2169012648/233885/9e76270/5c048615Nfee106ba.jpg,https://item.jd.com/29175021860.html,vivo官方旗舰店
32412480287,天语（K-TOUCH） X15 18:9全面屏全网通移动联通电信4G智能老人,399.00,1800+,//img12.360buyimg.com/n7/jfs/t1/5503/29/16600/262751/5be2a5d1E95a4f5f2/5bc4e215b129a8b1.jpg,https://item.jd.com/32412480287.html,亿源数码官方旗舰店
30119414298,华为（HUAWEI） 荣耀Play ,2399.00,800+,//img10.360buyimg.com/n7/jfs/t23281/352/816460467/237204/9063b112/5b42e615Nb8cce5ef.jpg,https://item.jd.com/37151931075.html,谷高数码手机专营店
10119532340,守护宝 （上海中兴）L518 移动/联通 翻盖老人,218.00,2.9万+,//img10.360buyimg.com/n7/jfs/t5665/289/5727912009/136487/4e8d11b9/59661d75N317958dc.jpg,https://item.jd.com/10119532340.html,一鼎轩手机专营店
5114891,天语（K-TOUCH）X71C 电信2G 直板按键 老人,149.00,9300+,//img13.360buyimg.com/n7/jfs/t8017/327/1506377656/334205/de059c84/59ba5d72N5fa87b29.jpg,https://item.jd.com/5114893.html,天语手机京东自营官方旗舰店
28282972915,360 N7 Pro ,1658.00,500+,//img11.360buyimg.com/n7/jfs/t24649/178/749725603/69077/3bef5046/5b7bc1d1N4dc1d208.jpg,https://item.jd.com/31944825456.html,佳沪手机旗舰店
29636004734,华为（HUAWEI） 荣耀 畅玩7X ,849.00,1800+,//img14.360buyimg.com/n7/jfs/t16492/177/11140272/354916/e6ece527/5a25455cN46f8afb6.jpg,https://item.jd.com/29636004734.html,茄子手机旗舰店
31798589194,捷语（GoFly） 6600 户外三防智能,689.00,800+,//img14.360buyimg.com/n7/jfs/t23155/43/2324613671/332350/8b5d997a/5b7b763dN592a48b5.jpg,https://item.jd.com/31798589194.html,捷语中科专卖店
32156607129,华为（HUAWEI） 荣耀Play ,2459.00,3300+,//img11.360buyimg.com/n7/jfs/t25705/180/1690335863/354548/103680a5/5bed3572N4bd1a632.jpg,https://item.jd.com/32156607131.html,鹏路网络手机旗舰店
100000154516,vivo Y81s 刘海全面屏 3GB+32GB 香槟金 移动联通电信4G,1000.00,2.6万+,//img12.360buyimg.com/n7/jfs/t20707/78/2349564629/130172/50a245d8/5b8e00e2Nf0bcd624.jpg,https://item.jd.com/100000154532.html,vivo京东自营官方旗舰店
31509287609,华为（HUAWEI） 畅享8 全网通版移动联通电信4G 全面屏双摄智能,1088.00,1000+,//img13.360buyimg.com/n7/jfs/t28633/53/661821485/236094/20745333/5bfa4535Na699786c.jpg,https://item.jd.com/31509287613.html,众盛手机专营店
25168470706,誉品（YEPEN） N2 迷你,198.00,300+,//img12.360buyimg.com/n7/jfs/t18922/203/1441128733/157532/d41034a6/5ac883a0Nd35d73b8.jpg,https://item.jd.com/25168470707.html?jd_pop=b8f23528-10b7-4371-bdd4-22eab5298479&abt=0,
28330938150,小米（MI） 小米8 全面屏游戏,2899.00,7600+,//img10.360buyimg.com/n7/jfs/t24103/128/1601455201/367324/841e1ac6/5b642cdcNd38f211b.jpg,https://item.jd.com/28785086515.html,牧申手机旗舰店
28980530626,华为（HUAWEI）荣耀9i 移动联通电信全网通4G 全面屏智能,1099.00,400+,//img11.360buyimg.com/n7/jfs/t27826/289/1954051882/216888/f5d1e93e/5bf2762aNa7753109.jpg,https://item.jd.com/28980530626.html,众盛手机专营店
31100645149,天语（K-TOUCH） T2a老人,89.00,80+,//img10.360buyimg.com/n7/jfs/t23620/51/1652857263/293194/a8a1127c/5b655b84Ndcd21b32.jpg,https://item.jd.com/31100645150.html,诗琪数码专营店
33535577682,金立（Gionee） M7 移动联通电信4G 双卡双待 全面屏,,200+,//img12.360buyimg.com/n7/jfs/t1/14575/14/478/401387/5c0a2333E1db06808/281a22bd6b1c9654.jpg,https://item.jd.com/33535577682.html,富荣科技三防手机专营店
27115494851,飞利浦（PHILIPS） E180  移动联通2G 老年老人,169.00,200+,//img11.360buyimg.com/n7/jfs/t20617/223/336957435/83161/af412a1/5b0a53bcNce4b5293.jpg,https://item.jd.com/27115494851.html,聚捷联盛手机旗舰店
1466278167,MANN ZUG 5SQ 全网通4G  户外三防智能,1199.00,4000+,//img13.360buyimg.com/n7/jfs/t2923/5/2190428912/209626/887c0fca/579f0c74Nad29acde.jpg,https://item.jd.com/1466278168.html,MANN手机官方旗舰店
34808099105,魅族（MEIZU） 魅族 note8 魅族,1158.00,90+,//img10.360buyimg.com/n7/jfs/t1/6422/1/2706/766832/5bd1ba72E0b345c60/60cb5cd571e840b8.png,https://item.jd.com/34808099105.html,淘金手机专营店
26402367716,华为（HUAWEI） 【秒杀返场】华为,1799.00,6500+,//img11.360buyimg.com/n7/jfs/t1/2338/23/11519/107045/5bd04719E93abff56/194b83519580ce84.jpg,https://item.jd.com/26402367716.html,沃时代通信专营店
12576741741,小米（MI） 小米6 ,2198.00,3300+,//img11.360buyimg.com/n7/jfs/t5623/333/127113792/64771/5aa9e04a/591d6e63N5e684b24.jpg,https://item.jd.com/12576741741.html,优爱特手机旗舰店
34187327017,纽曼（Newman） V98 移动电信版 三防直板按键老人,299.00,900+,//img11.360buyimg.com/n7/jfs/t27217/59/1111877064/502897/8fbb9031/5bc0a17cNf975975d.jpg,https://item.jd.com/34187473406.html,金辉手机专营店
6957420,康佳（KONKA）M2 夜空蓝 直板 按键 超长待机 移动联通2G 老人,79.00,7700+,//img10.360buyimg.com/n7/jfs/t18550/328/1235991381/85030/9523448d/5ac20395N0530bf1a.jpg,https://item.jd.com/6957420.html,康佳手机京东自营官方旗舰店
30938386315,AGM X3 骁龙845 户外三防智能,3698.00,1700+,//img11.360buyimg.com/n7/jfs/t1/21027/14/539/125702/5c0a9263Eeeb42004/1767469cbd11ce5c.jpg,https://item.jd.com/30938386316.html,AGM手机官方旗舰店
1754478138,索爱 Z6 移动/联通  双屏翻盖,199.00,4.8万+,//img13.360buyimg.com/n7/jfs/t4969/226/971975579/301489/8ad46040/58eb5ed0N25af9d95.jpg,https://item.jd.com/1785936823.html,索爱手机专卖店
4364857,天语（K-TOUCH）N2  移动联通2G 双卡双待 老人,99.00,1.3万+,//img10.360buyimg.com/n7/jfs/t24361/98/2341081725/247953/e63864f/5b7cff55Nfb200672.jpg,https://item.jd.com/4364855.html,天语手机京东自营官方旗舰店
31055848451,华为（HUAWEI） 荣耀 7x 荣耀畅玩7X,1085.00,400+,//img10.360buyimg.com/n7/jfs/t1/4786/13/15681/99654/5bdfae44Ee2771a3f/028bd5fc4fc7b08c.jpg,https://item.jd.com/31055848455.html,淘金手机专营店
12397047085,欧奇（OUKI） P9 全网通4G  轻奢高端商务 智能,1299.00,600+,//img10.360buyimg.com/n7/jfs/t20410/49/1871808392/571936/df93d055/5b3b288bN94aba8cd.png,https://item.jd.com/12397047085.html,欧奇手机官方旗舰店
33737545026,Apple （现货）苹果iPhone Xs/Xs Max （海外版激活有锁）移动联通4G,8288.00,500+,//img10.360buyimg.com/n7/jfs/t28765/50/142569275/174243/30bd98e7/5be91be8N450e0cc6.jpg,https://item.jd.hk/33737545030.html,XINKE海外专营店
11319391377,华为（HUAWEI） 华为P20 Pro 全面屏 ,4988.00,3300+,//img11.360buyimg.com/n7/jfs/t30556/160/1003855886/202650/47ff4987/5c04f6dfN49671c3a.png,https://item.jd.com/26652898176.html,佳沪手机旗舰店
35545020604,华为（HUAWEI） 华为mate20Pro,7349.00,100+,//img12.360buyimg.com/n7/jfs/t30013/352/57275514/591455/ce243442/5be6b020Nd20b04e5.jpg,https://item.jd.com/36652041162.html,淘金手机专营店
13617860517,Apple 苹果  iPhone 8 ,4638.00,2.4万+,//img14.360buyimg.com/n7/jfs/t27697/189/166639380/253238/15ed505d/5b87bfafNeee926aa.jpg,https://item.jd.com/16579783384.html,易道手机专营店
26258743637,纽曼（Newman） F9C 电信老年,228.00,4800+,//img14.360buyimg.com/n7/jfs/t18040/330/1391541160/227576/eebe5245/5ac98226Nb3ded3de.jpg,https://item.jd.com/26258743639.html,致诚信达手机专营店
5397397,天语（K-TOUCH）K6 移动/联通双4G  双卡双待(1G+16G) 智能老人,259.00,2000+,//img12.360buyimg.com/n7/jfs/t7432/213/3096701808/108591/22651788/59df2c12N1a4c480c.jpg,https://item.jd.com/5397397.html,天语手机京东自营官方旗舰店
31427830934,OPPO 【6期免息】R17 幻色渐变机身屏下指纹解锁,3499.00,9700+,//img14.360buyimg.com/n7/jfs/t24964/164/454746350/215051/d226d2e0/5b6ff00dNfa891620.jpg,https://item.jd.com/31427830934.html,OPPO官方直营旗舰店
31328512687,华为（HUAWEI） 华为nova3i ,2199.00,4000+,//img13.360buyimg.com/n7/jfs/t1/1427/17/3602/179577/5b99da48Efde8c4d6/8c66641f9256f967.jpg,https://item.jd.com/33234995608.html,炜东电商旗舰店
34997437626,OPPO R15x【3期免息 赠蓝牙耳机+90天碎屏险】 星云渐变 全面屏,2499.00,200+,//img11.360buyimg.com/n7/jfs/t1/4403/29/11074/322761/5bcd34ceEf28fe506/888cf544de713635.jpg,https://item.jd.com/34997437626.html,OPPO手机乐良专卖店
26130378340,誉品（YEPEN） P1 移动/联通老人,109.00,6400+,//img12.360buyimg.com/n7/jfs/t14674/229/2505968833/178483/2c37de09/5aa5f9a3N1ddc28f9.jpg,https://item.jd.com/26130378342.html,誉品手机官方旗舰店
32962088952,Apple 苹果 iPhone XR 移动联通电信4G,6018.00,200+,//img13.360buyimg.com/n7/jfs/t1/2902/22/3575/100157/5b99fcfbEc0db34c1/936f58e0f93efe33.jpg,https://item.jd.com/32962088958.html,华顶聚瑞手机旗舰店
21580425001,小米（MI） 小米红米5 Plus 全面屏 ,958.00,2.6万+,//img12.360buyimg.com/n7/jfs/t15547/287/134094529/282906/2d23b526/5a2b4b04N32c3f91a.jpg,https://item.jd.com/21676582422.html,佳沪手机旗舰店
28766619758,小米（MI） 小米8 全面屏游戏,3658.00,700+,//img11.360buyimg.com/n7/jfs/t26734/321/630323789/354300/a5ef5069/5bb43d95Nd3ad5c4f.jpg,https://item.jd.com/31889972676.html,千瑞达手机旗舰店
12674083875,小米（MI） 小米MAX2 ,1238.00,5400+,//img11.360buyimg.com/n7/jfs/t6853/68/638402176/209503/793263a9/597857baN18249738.jpg,https://item.jd.com/17812977756.html,华顶聚瑞手机旗舰店
37495218292,中兴（ZTE） V870 全网通 智能4G,1299.00,50+,//img12.360buyimg.com/n7/jfs/t25660/271/1956488153/332048/974886ac/5bc05e8bNbeb31da0.jpg,https://item.jd.com/37495218292.html,则合手机专营店
34996848027,OPPO K1 ,1799.00,2500+,//img12.360buyimg.com/n7/jfs/t1/1920/10/13880/265013/5bd96a74E8072e45f/2fcbdcf381060cf1.jpg,https://item.jd.com/35141652362.html,OPPO手机乐良专卖店
11941536034,华为（HUAWEI） 华为mate10pro,2618.00,1万+,//img10.360buyimg.com/n7/jfs/t22903/120/2533118152/283704/f9e9b787/5b864e1cN021b5ffd.jpg,https://item.jd.com/19993962230.html,新松联手机旗舰店
30583848404,诺基亚（NOKIA） 8110 移动联通4G 直板按键 滑盖备用老人老年功能香蕉,499.00,1600+,//img14.360buyimg.com/n7/jfs/t25426/295/134524403/360541/31353703/5b666e6bN6f827e5c.jpg,https://item.jd.com/30583848404.html,众盛手机专营店
27395921635,华为（HUAWEI） 荣耀10 全面屏 ,2599.00,500+,//img14.360buyimg.com/n7/jfs/t1/8230/9/6337/256415/5be102d7E80fc313f/455bf476d367b525.jpg,https://item.jd.com/32205809919.html?jd_pop=5a9cb0c7-8e58-48b1-83e2-6022d5be29f1&abt=0,
36826348085,华为（HUAWEI） 荣耀10青春版 ,1899.00,100+,//img10.360buyimg.com/n7/jfs/t29947/237/504683383/325948/366d1176/5bf51182N3574dbb3.jpg,https://item.jd.com/36826348085.html,掌视界数码旗舰店
5489675,【豪华高配】Meitu 美图V6 墨尔本绿 6GB+128GB 全身美型 美颜 拍照 正品 ,3599.00,1.3万+,//img10.360buyimg.com/n7/jfs/t12283/31/232511907/172012/1336daff/5a06b2d4N357defb4.jpg,https://item.jd.com/5489665.html,美图京东自营官方旗舰店
31346602461,天语（K-TOUCH） T2a老人机大字体大音量大按键直板手电筒双卡双待移动联通2G大卡老年人,89.00,100+,//img11.360buyimg.com/n7/jfs/t23713/67/1949755433/361656/66e53d0b/5b6d5545Ne7ad9957.jpg,https://item.jd.com/31346602461.html,诗琪数码专营店
19997756308,华为（HUAWEI） Mate10 Pro 4G,2988.00,1400+,//img10.360buyimg.com/n7/jfs/t1/2050/27/546/99345/5b91f6f8Ededeed79/18f86e32f1ac5cc5.jpg,https://item.jd.com/19997756315.html,世纪金联手机专营店
28983553357,华为（HUAWEI） 荣耀play 全面屏游戏,2399.00,800+,//img11.360buyimg.com/n7/jfs/t26245/216/907819189/375951/f2d2c094/5bbc803aN831e9989.jpg,https://item.jd.com/31800355181.html,泰业手机专营店
22759059990,诺基亚（NOKIA） 105老人机直板学生备用老年,149.00,3500+,//img10.360buyimg.com/n7/jfs/t13117/88/2319900768/74702/909020c0/5a39e2e2N95f95422.jpg,https://item.jd.com/22759059995.html,天探手机旗舰店
16499011258,华为（HUAWEI） 荣耀V9play 全网通4G智能,928.00,9100+,//img10.360buyimg.com/n7/jfs/t9382/209/1062290019/89607/60494f0b/59b5efa2Nb15705fb.jpg,https://item.jd.com/16499011260.html,OKSJ手机旗舰店
31628723901,朵唯（DOOV） V18移动联通4G老人智能,288.00,200+,//img11.360buyimg.com/n7/jfs/t1/16725/22/44/127051/5c068e30Eacf9be8d/52a38d35cda0def1.png,https://item.jd.com/31628723901.html,移联翼官方旗舰店
12994519423,索爱 T618 移动/联通老人,219.00,8800+,//img14.360buyimg.com/n7/jfs/t18838/69/2039213401/215763/b7e8ff5d/5ae13010N7853eed4.jpg,https://item.jd.com/12994519424.html,索爱手机旗舰店
18173362109,华为（HUAWEI） Mate10 全面屏 商务,2888.00,1100+,//img13.360buyimg.com/n7/jfs/t1/2525/36/4154/140349/5b9b9081E9462fbca/d355693eeb191e66.jpg,https://item.jd.com/21494154708.html,华信通手机专营店
32356925464,OPPO A5 超视野全面屏拍照,1299.00,3800+,//img14.360buyimg.com/n7/jfs/t24652/173/1156342745/97669/1f0e1800/5b8ca48dNfcabe50d.jpg,https://item.jd.com/32356925464.html,OPPO官方直营旗舰店
6035594,纽曼 Newman C5 黑色 电信2G 直板按键 老人,115.00,3.4万+,//img14.360buyimg.com/n7/jfs/t12997/118/2171082490/245137/794643a0/5a3a312cN5ca12df2.jpg,https://item.jd.com/6035594.html,纽曼京东自营官方旗舰店
27490512883,酷派[Coolpad]S618 电信老人机 天翼老年,165.00,9800+,//img14.360buyimg.com/n7/jfs/t28378/234/724951936/365415/df73fc3d/5bfd1018Nfb7ffa90.jpg,https://item.jd.com/31254969694.html,维库精品手机专营店
6748038,联想K5 play 3GB+32GB 朋克黑 四曲面炫光 全面屏双摄 全网通4G,648.00,7300+,//img13.360buyimg.com/n7/jfs/t18670/16/2239178601/419759/e1150004/5aec238eN6f1c3f64.jpg,https://item.jd.com/6748038.html,联想手机京东自营官方旗舰店
11235434358,不羁（unruly） U515移动 2G 翻盖老人,98.00,5500+,//img13.360buyimg.com/n7/jfs/t5278/358/1166466074/209344/8c2d6187/590c399fNdd0fb59b.jpg,https://item.jd.com/11235434358.html,不羁手机旗舰店
30196703075,华为（HUAWEI） 华为nova3 ,2318.00,300+,//img10.360buyimg.com/n7/jfs/t23788/362/1055476946/202554/72ea26cc/5b4ed7acNc046943b.jpg,https://item.jd.com/30196703075.html,谷高数码手机专营店
11767005995,华为（HUAWEI） 畅享8 ,1018.00,600+,//img11.360buyimg.com/n7/jfs/t17905/280/1211812320/328354/174e41a6/5abe11b9N919746ea.jpg,https://item.jd.com/11767005996.html,明日手机专营店
28917571895,小米（MI） 小米8 游戏,2388.00,2800+,//img11.360buyimg.com/n7/jfs/t20050/286/1166483177/364736/90d5b2e1/5b15dc27Nfb756466.jpg,https://item.jd.com/28917601601.html,华顶聚瑞手机旗舰店
28976036652,华为（HUAWEI） 荣耀 Play 游戏,2399.00,1300+,//img14.360buyimg.com/n7/jfs/t20116/353/1261403845/475763/2f22c9fb/5b1a1780N85d6d476.png,https://item.jd.com/31592301344.html,茄子手机旗舰店
30201450901,华为（HUAWEI） 华为nova3i ,2199.00,1800+,//img11.360buyimg.com/n7/jfs/t23692/363/1491503704/325609/422191d5/5b619b48N66ee1955.jpg,https://item.jd.com/30980576341.html,掌视界数码旗舰店
31426728970,OPPO R17 新品全面屏,2999.00,800+,//img13.360buyimg.com/n7/jfs/t23428/272/2497847069/192451/e97df42/5b83bf25N064746de.jpg,https://item.jd.com/32148395918.html,OPPO优品专卖店
31756536423,360 N7Pro,1699.00,400+,//img13.360buyimg.com/n7/jfs/t1/3935/28/540/290299/5b9200c6Ef972a5dc/f1bfe2d3b5ff0e84.jpg,https://item.jd.com/31756536423.html?jd_pop=abd15a28-7dbc-4995-b930-038f2a8544ab&abt=0,
32812068705,ivvi V1 全网通4G智能,359.00,3900+,//img10.360buyimg.com/n7/jfs/t27457/129/643745602/253138/57213cbc/5bb45a77Nc119343b.jpg,https://item.jd.com/32812068705.html,智慧源手机专营店
31984967247,华为（HUAWEI） 荣耀8X ,1899.00,2600+,//img12.360buyimg.com/n7/jfs/t30445/99/549471486/230369/bb9c3817/5bf6cdc8N59427e99.jpg,https://item.jd.com/31984967247.html,掌视界数码旗舰店
30845555400,魅族（MEIZU） 魅族16th 全面屏游戏,3166.00,2000+,//img10.360buyimg.com/n7/jfs/t23182/225/1810896716/423346/928d9328/5b6ac7caNcbafcfdb.png,https://item.jd.com/30845577205.html,泰业手机专营店
